Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,StationCity,Station.Code,Station.Location,StationState,TempAvg,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,WindSpeed,Population,lat,lon
0.24,2016-05-01,5,1,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,49,53,44,12,4.4,118577,40.6084305,-75.4901833
1.94,2016-05-08,5,8,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,54,59,48,10,5.88,118577,40.6084305,-75.4901833
0.65,2016-05-15,5,15,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,57,68,45,23,4.81,118577,40.6084305,-75.4901833
0.25,2016-05-22,5,22,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,58,69,46,21,3.84,118577,40.6084305,-75.4901833
0.39,2016-05-29,5,29,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,73,87,58,20,4.2,118577,40.6084305,-75.4901833
0.43,2016-06-05,6,5,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,72,82,63,14,3.7,118577,40.6084305,-75.4901833
0.54,2016-06-12,6,12,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,67,80,54,28,8.22,118577,40.6084305,-75.4901833
0.31,2016-06-19,6,19,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,69,82,56,21,4.41,118577,40.6084305,-75.4901833
0.09,2016-06-26,6,26,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,74,87,61,23,4.62,118577,40.6084305,-75.4901833
0.01,2016-07-03,7,3,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,70,82,58,25,4.7,118577,40.6084305,-75.4901833
1.41,2016-07-10,7,10,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,76,86,66,22,3.78,118577,40.6084305,-75.4901833
0.02,2016-07-17,7,17,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,78,89,66,21,3.5,118577,40.6084305,-75.4901833
0.65,2016-07-24,7,24,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,77,91,63,27,3.97,118577,40.6084305,-75.4901833
4.63,2016-07-31,7,31,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,79,90,68,17,2.68,118577,40.6084305,-75.4901833
0.23,2016-08-07,8,7,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,74,83,63,17,3.54,118577,40.6084305,-75.4901833
0.7,2016-08-14,8,14,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,81,91,70,24,3.67,118577,40.6084305,-75.4901833
1.0,2016-08-21,8,21,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,79,89,68,24,3.07,118577,40.6084305,-75.4901833
0.0,2016-08-28,8,28,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,73,85,59,23,3.55,118577,40.6084305,-75.4901833
0.2,2016-09-04,9,4,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,70,81,57,11,5.1,118577,40.6084305,-75.4901833
0.0,2016-09-11,9,11,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,78,90,65,25,4.55,118577,40.6084305,-75.4901833
0.03,2016-09-18,9,18,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,68,82,54,21,3.67,118577,40.6084305,-75.4901833
0.8,2016-09-25,9,25,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,68,81,55,14,2.27,118577,40.6084305,-75.4901833
0.19,2016-10-02,10,2,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,58,53,40,6,5.7,118577,40.6084305,-75.4901833
0.12,2016-10-09,10,9,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,60,53,39,14,3.64,118577,40.6084305,-75.4901833
0.06,2016-10-16,10,16,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,60,47,34,24,2.37,118577,40.6084305,-75.4901833
0.0,2016-10-23,10,23,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,60,33,19,23,6.17,118577,40.6084305,-75.4901833
0.37,2016-10-30,10,30,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,60,41,27,26,5.64,118577,40.6084305,-75.4901833
0.13,2016-11-06,11,6,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,50,63,37,27,4.71,118577,40.6084305,-75.4901833
0.28,2016-11-13,11,13,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,46,59,34,28,5.65,118577,40.6084305,-75.4901833
0.19,2016-11-20,11,20,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,47,60,34,27,5.92,118577,40.6084305,-75.4901833
0.02,2016-11-27,11,27,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,40,47,32,26,6.84,118577,40.6084305,-75.4901833
0.11,2016-12-04,12,4,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,43,50,36,29,8.75,118577,40.6084305,-75.4901833
0.71,2016-12-11,12,11,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,33,41,25,22,5.77,118577,40.6084305,-75.4901833
1.05,2016-12-18,12,18,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,30,37,22,24,6.52,118577,40.6084305,-75.4901833
0.21,2016-12-25,12,25,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,32,42,22,23,4.72,118577,40.6084305,-75.4901833
0.35,2017-01-01,1,1,2017,Allentown,ABE,"Allentown, PA",Pennsylvania,36,44,27,22,6.71,118577,40.6084305,-75.4901833
0.31,2016-01-03,1,3,2016,Erie,ERI,"Erie, PA",Pennsylvania,29,33,26,24,13.96,100671,42.1292241,-80.085059
0.58,2016-01-10,1,10,2016,Erie,ERI,"Erie, PA",Pennsylvania,31,40,22,15,9.12,100671,42.1292241,-80.085059
0.94,2016-01-17,1,17,2016,Erie,ERI,"Erie, PA",Pennsylvania,27,34,20,22,12.41,100671,42.1292241,-80.085059
0.42,2016-01-24,1,24,2016,Erie,ERI,"Erie, PA",Pennsylvania,19,24,14,17,9.9,100671,42.1292241,-80.085059
0.13,2016-01-31,1,31,2016,Erie,ERI,"Erie, PA",Pennsylvania,36,43,28,21,13.37,100671,42.1292241,-80.085059
0.85,2016-02-07,2,7,2016,Erie,ERI,"Erie, PA",Pennsylvania,37,47,29,21,9.3,100671,42.1292241,-80.085059
0.7,2016-02-14,2,14,2016,Erie,ERI,"Erie, PA",Pennsylvania,22,26,17,22,10.64,100671,42.1292241,-80.085059
0.79,2016-02-21,2,21,2016,Erie,ERI,"Erie, PA",Pennsylvania,29,40,21,17,9.04,100671,42.1292241,-80.085059
1.37,2016-02-28,2,28,2016,Erie,ERI,"Erie, PA",Pennsylvania,35,43,27,16,12.54,100671,42.1292241,-80.085059
0.3,2016-03-06,3,6,2016,Erie,ERI,"Erie, PA",Pennsylvania,27,33,21,12,5.78,100671,42.1292241,-80.085059
1.01,2016-03-13,3,13,2016,Erie,ERI,"Erie, PA",Pennsylvania,50,60,40,22,6.78,100671,42.1292241,-80.085059
0.12,2016-03-20,3,20,2016,Erie,ERI,"Erie, PA",Pennsylvania,44,50,37,17,9.81,100671,42.1292241,-80.085059
0.9,2016-03-27,3,27,2016,Erie,ERI,"Erie, PA",Pennsylvania,45,57,32,16,7.1,100671,42.1292241,-80.085059
0.26,2016-04-03,4,3,2016,Erie,ERI,"Erie, PA",Pennsylvania,40,47,31,26,10.4,100671,42.1292241,-80.085059
0.56,2016-04-10,4,10,2016,Erie,ERI,"Erie, PA",Pennsylvania,35,42,26,18,11.1,100671,42.1292241,-80.085059
0.39,2016-04-17,4,17,2016,Erie,ERI,"Erie, PA",Pennsylvania,46,56,35,10,7.94,100671,42.1292241,-80.085059
0.0,2016-04-24,4,24,2016,Erie,ERI,"Erie, PA",Pennsylvania,51,62,40,12,6.01,100671,42.1292241,-80.085059
0.34,2016-05-01,5,1,2016,Erie,ERI,"Erie, PA",Pennsylvania,52,59,45,4,5.9,100671,42.1292241,-80.085059
0.47,2016-05-08,5,8,2016,Erie,ERI,"Erie, PA",Pennsylvania,51,59,42,17,5.44,100671,42.1292241,-80.085059
0.65,2016-05-15,5,15,2016,Erie,ERI,"Erie, PA",Pennsylvania,54,62,45,20,7.2,100671,42.1292241,-80.085059
0.1,2016-05-22,5,22,2016,Erie,ERI,"Erie, PA",Pennsylvania,54,64,44,18,5.2,100671,42.1292241,-80.085059
0.01,2016-05-29,5,29,2016,Erie,ERI,"Erie, PA",Pennsylvania,72,81,62,21,4.84,100671,42.1292241,-80.085059
0.78,2016-06-05,6,5,2016,Erie,ERI,"Erie, PA",Pennsylvania,69,79,59,16,6.06,100671,42.1292241,-80.085059
0.26,2016-06-12,6,12,2016,Erie,ERI,"Erie, PA",Pennsylvania,63,72,54,23,8.37,100671,42.1292241,-80.085059
0.02,2016-06-19,6,19,2016,Erie,ERI,"Erie, PA",Pennsylvania,68,78,58,14,4.05,100671,42.1292241,-80.085059
0.21,2016-06-26,6,26,2016,Erie,ERI,"Erie, PA",Pennsylvania,72,83,61,16,5.77,100671,42.1292241,-80.085059
0.1,2016-07-03,7,3,2016,Erie,ERI,"Erie, PA",Pennsylvania,66,74,58,25,5.0,100671,42.1292241,-80.085059
2.24,2016-07-10,7,10,2016,Erie,ERI,"Erie, PA",Pennsylvania,74,81,66,24,5.04,100671,42.1292241,-80.085059
0.15,2016-07-17,7,17,2016,Erie,ERI,"Erie, PA",Pennsylvania,76,84,67,17,6.64,100671,42.1292241,-80.085059
0.64,2016-07-24,7,24,2016,Erie,ERI,"Erie, PA",Pennsylvania,74,84,64,24,5.54,100671,42.1292241,-80.085059
1.2,2016-07-31,7,31,2016,Erie,ERI,"Erie, PA",Pennsylvania,75,82,67,15,4.31,100671,42.1292241,-80.085059
0.02,2016-08-07,8,7,2016,Erie,ERI,"Erie, PA",Pennsylvania,75,84,66,15,5.27,100671,42.1292241,-80.085059
5.06,2016-08-14,8,14,2016,Erie,ERI,"Erie, PA",Pennsylvania,79,86,71,18,6.64,100671,42.1292241,-80.085059
0.75,2016-08-21,8,21,2016,Erie,ERI,"Erie, PA",Pennsylvania,76,83,67,21,6.11,100671,42.1292241,-80.085059
0.28,2016-08-28,8,28,2016,Erie,ERI,"Erie, PA",Pennsylvania,74,83,65,22,4.91,100671,42.1292241,-80.085059
0.0,2016-09-04,9,4,2016,Erie,ERI,"Erie, PA",Pennsylvania,67,75,59,4,5.85,100671,42.1292241,-80.085059
2.66,2016-09-11,9,11,2016,Erie,ERI,"Erie, PA",Pennsylvania,75,83,66,24,6.12,100671,42.1292241,-80.085059
1.81,2016-09-18,9,18,2016,Erie,ERI,"Erie, PA",Pennsylvania,67,76,58,14,5.45,100671,42.1292241,-80.085059
0.0,2016-09-25,9,25,2016,Erie,ERI,"Erie, PA",Pennsylvania,67,76,58,13,4.18,100671,42.1292241,-80.085059
0.54,2016-10-02,10,2,2016,Erie,ERI,"Erie, PA",Pennsylvania,62,67,57,16,5.25,100671,42.1292241,-80.085059
0.03,2016-10-09,10,9,2016,Erie,ERI,"Erie, PA",Pennsylvania,62,70,54,20,8.35,100671,42.1292241,-80.085059
0.67,2016-10-16,10,16,2016,Erie,ERI,"Erie, PA",Pennsylvania,58,69,47,16,8.2,100671,42.1292241,-80.085059
2.77,2016-10-23,10,23,2016,Erie,ERI,"Erie, PA",Pennsylvania,60,65,54,15,11.12,100671,42.1292241,-80.085059
2.23,2016-10-30,10,30,2016,Erie,ERI,"Erie, PA",Pennsylvania,50,55,44,26,7.47,100671,42.1292241,-80.085059
0.62,2016-11-06,11,6,2016,Erie,ERI,"Erie, PA",Pennsylvania,55,63,46,22,6.16,100671,42.1292241,-80.085059
0.31,2016-11-13,11,13,2016,Erie,ERI,"Erie, PA",Pennsylvania,49,58,40,25,7.95,100671,42.1292241,-80.085059
0.59,2016-11-20,11,20,2016,Erie,ERI,"Erie, PA",Pennsylvania,49,58,39,22,11.18,100671,42.1292241,-80.085059
0.58,2016-11-27,11,27,2016,Erie,ERI,"Erie, PA",Pennsylvania,39,43,35,23,8.71,100671,42.1292241,-80.085059
0.85,2016-12-04,12,4,2016,Erie,ERI,"Erie, PA",Pennsylvania,39,43,36,23,11.1,100671,42.1292241,-80.085059
1.23,2016-12-11,12,11,2016,Erie,ERI,"Erie, PA",Pennsylvania,33,37,28,22,12.0,100671,42.1292241,-80.085059
0.94,2016-12-18,12,18,2016,Erie,ERI,"Erie, PA",Pennsylvania,26,31,20,23,12.12,100671,42.1292241,-80.085059
0.39,2016-12-25,12,25,2016,Erie,ERI,"Erie, PA",Pennsylvania,31,37,25,19,9.01,100671,42.1292241,-80.085059
0.47,2017-01-01,1,1,2017,Erie,ERI,"Erie, PA",Pennsylvania,37,44,30,22,14.46,100671,42.1292241,-80.085059
0.0,2016-01-03,1,3,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,36,43,29,30,8.8,49188,40.273191100000005,-76.88670079999999
1.48,2016-01-10,1,10,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,32,41,22,20,3.91,49188,40.273191100000005,-76.88670079999999
0.37,2016-01-17,1,17,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,32,40,24,25,6.42,49188,40.273191100000005,-76.88670079999999
2.76,2016-01-24,1,24,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,23,29,17,26,11.27,49188,40.273191100000005,-76.88670079999999
0.02,2016-01-31,1,31,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,27,40,13,17,4.45,49188,40.273191100000005,-76.88670079999999
1.16,2016-02-07,2,7,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,36,44,27,20,4.52,49188,40.273191100000005,-76.88670079999999
0.58,2016-02-14,2,14,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,23,28,17,23,9.15,49188,40.273191100000005,-76.88670079999999
1.36,2016-02-21,2,21,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,33,41,24,24,5.77,49188,40.273191100000005,-76.88670079999999
2.19,2016-02-28,2,28,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,40,50,29,22,7.68,49188,40.273191100000005,-76.88670079999999
0.04,2016-03-06,3,6,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,37,47,27,18,5.85,49188,40.273191100000005,-76.88670079999999
0.34,2016-03-13,3,13,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,55,69,41,20,3.5,49188,40.273191100000005,-76.88670079999999
0.37,2016-03-20,3,20,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,47,55,38,17,4.7,49188,40.273191100000005,-76.88670079999999
0.08,2016-03-27,3,27,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,49,62,35,19,6.57,49188,40.273191100000005,-76.88670079999999
0.15,2016-04-03,4,3,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,53,62,44,28,11.83,49188,40.273191100000005,-76.88670079999999
1.41,2016-04-10,4,10,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,41,49,31,23,6.87,49188,40.273191100000005,-76.88670079999999
0.07,2016-04-17,4,17,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,52,66,38,19,3.57,49188,40.273191100000005,-76.88670079999999
0.22,2016-04-24,4,24,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,59,72,46,26,4.05,49188,40.273191100000005,-76.88670079999999
0.44,2016-05-01,5,1,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,50,54,46,12,8.3,49188,40.273191100000005,-76.88670079999999
1.27,2016-05-08,5,8,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,55,62,49,11,4.55,49188,40.273191100000005,-76.88670079999999
0.32,2016-05-15,5,15,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,58,66,49,21,4.88,49188,40.273191100000005,-76.88670079999999
0.89,2016-05-22,5,22,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,58,66,49,23,3.72,49188,40.273191100000005,-76.88670079999999
0.23,2016-05-29,5,29,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,73,85,60,23,4.17,49188,40.273191100000005,-76.88670079999999
0.79,2016-06-05,6,5,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,75,83,67,15,4.12,49188,40.273191100000005,-76.88670079999999
0.14,2016-06-12,6,12,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,70,80,59,29,9.8,49188,40.273191100000005,-76.88670079999999
0.19,2016-06-19,6,19,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,71,81,61,21,4.28,49188,40.273191100000005,-76.88670079999999
1.94,2016-06-26,6,26,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,77,86,66,22,3.34,49188,40.273191100000005,-76.88670079999999
0.0,2016-07-03,7,3,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,72,80,64,26,4.1,49188,40.273191100000005,-76.88670079999999
3.29,2016-07-10,7,10,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,79,87,71,27,4.68,49188,40.273191100000005,-76.88670079999999
0.1,2016-07-17,7,17,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,80,89,71,22,4.07,49188,40.273191100000005,-76.88670079999999
0.2,2016-07-24,7,24,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,80,91,69,22,3.08,49188,40.273191100000005,-76.88670079999999
1.51,2016-07-31,7,31,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,81,90,71,22,2.15,49188,40.273191100000005,-76.88670079999999
0.39,2016-08-07,8,7,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,77,86,68,17,3.47,49188,40.273191100000005,-76.88670079999999
1.07,2016-08-14,8,14,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,82,91,73,18,2.42,49188,40.273191100000005,-76.88670079999999
2.27,2016-08-21,8,21,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,80,89,71,23,2.91,49188,40.273191100000005,-76.88670079999999
0.03,2016-08-28,8,28,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,77,87,66,18,3.51,49188,40.273191100000005,-76.88670079999999
0.02,2016-09-04,9,4,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,71,81,61,20,4.1,49188,40.273191100000005,-76.88670079999999
1.03,2016-09-11,9,11,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,79,90,67,28,4.7,49188,40.273191100000005,-76.88670079999999
0.04,2016-09-18,9,18,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,72,82,61,16,2.71,49188,40.273191100000005,-76.88670079999999
1.45,2016-09-25,9,25,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,70,80,60,24,1.67,49188,40.273191100000005,-76.88670079999999
0.51,2016-10-02,10,2,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,62,66,58,9,2.35,49188,40.273191100000005,-76.88670079999999
0.06,2016-10-09,10,9,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,62,70,54,20,4.08,49188,40.273191100000005,-76.88670079999999
0.01,2016-10-16,10,16,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,55,67,42,20,3.05,49188,40.273191100000005,-76.88670079999999
0.05,2016-10-23,10,23,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,65,75,55,25,6.32,49188,40.273191100000005,-76.88670079999999
0.63,2016-10-30,10,30,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,51,61,41,22,6.08,49188,40.273191100000005,-76.88670079999999
0.02,2016-11-06,11,6,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,52,64,40,28,3.88,49188,40.273191100000005,-76.88670079999999
0.22,2016-11-13,11,13,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,47,59,35,29,4.15,49188,40.273191100000005,-76.88670079999999
0.28,2016-11-20,11,20,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,47,59,35,30,6.68,49188,40.273191100000005,-76.88670079999999
0.0,2016-11-27,11,27,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,41,48,33,28,8.44,49188,40.273191100000005,-76.88670079999999
0.14,2016-12-04,12,4,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,46,50,41,28,9.9,49188,40.273191100000005,-76.88670079999999
0.9,2016-12-11,12,11,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,35,41,29,24,6.58,49188,40.273191100000005,-76.88670079999999
0.95,2016-12-18,12,18,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,31,38,24,27,7.07,49188,40.273191100000005,-76.88670079999999
0.13,2016-12-25,12,25,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,32,42,23,27,2.94,49188,40.273191100000005,-76.88670079999999
0.24,2017-01-01,1,1,2017,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,38,46,30,25,7.0,49188,40.273191100000005,-76.88670079999999
0.0,2016-01-03,1,3,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,39,45,31,27,8.3,1553165,39.9525839,-75.1652215
0.63,2016-01-10,1,10,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,36,45,27,21,6.92,1553165,39.9525839,-75.1652215
0.4,2016-01-17,1,17,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,36,44,28,26,8.68,1553165,39.9525839,-75.1652215
1.6,2016-01-24,1,24,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,27,32,21,22,13.42,1553165,39.9525839,-75.1652215
0.0,2016-01-31,1,31,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,35,45,25,24,5.72,1553165,39.9525839,-75.1652215
0.97,2016-02-07,2,7,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,43,51,34,20,5.58,1553165,39.9525839,-75.1652215
0.11,2016-02-14,2,14,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,26,30,21,22,11.35,1553165,39.9525839,-75.1652215
0.99,2016-02-21,2,21,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,39,47,30,18,7.64,1553165,39.9525839,-75.1652215
2.28,2016-02-28,2,28,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,44,53,35,17,11.84,1553165,39.9525839,-75.1652215
0.34,2016-03-06,3,6,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,40,49,31,18,6.46,1553165,39.9525839,-75.1652215
0.07,2016-03-13,3,13,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,58,70,45,22,6.44,1553165,39.9525839,-75.1652215
1.14,2016-03-20,3,20,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,49,55,42,16,7.25,1553165,39.9525839,-75.1652215
0.02,2016-03-27,3,27,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,53,63,42,17,9.17,1553165,39.9525839,-75.1652215
0.19,2016-04-03,4,3,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,57,64,49,26,11.8,1553165,39.9525839,-75.1652215
0.86,2016-04-10,4,10,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,44,52,35,28,9.31,1553165,39.9525839,-75.1652215
0.31,2016-04-17,4,17,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,54,65,42,15,4.7,1553165,39.9525839,-75.1652215
0.11,2016-04-24,4,24,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,62,74,50,27,6.58,1553165,39.9525839,-75.1652215
0.61,2016-05-01,5,1,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,51,54,47,9,5.1,1553165,39.9525839,-75.1652215
1.91,2016-05-08,5,8,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,55,60,50,10,7.67,1553165,39.9525839,-75.1652215
0.32,2016-05-15,5,15,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,60,68,52,21,6.98,1553165,39.9525839,-75.1652215
2.19,2016-05-22,5,22,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,59,67,51,15,5.54,1553165,39.9525839,-75.1652215
0.7,2016-05-29,5,29,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,74,86,62,21,6.25,1553165,39.9525839,-75.1652215
0.56,2016-06-05,6,5,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,74,83,65,15,5.14,1553165,39.9525839,-75.1652215
0.13,2016-06-12,6,12,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,72,82,61,27,10.9,1553165,39.9525839,-75.1652215
0.39,2016-06-19,6,19,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,71,80,62,21,6.82,1553165,39.9525839,-75.1652215
0.16,2016-06-26,6,26,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,77,86,67,18,7.07,1553165,39.9525839,-75.1652215
0.0,2016-07-03,7,3,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,75,81,69,24,7.66,1553165,39.9525839,-75.1652215
0.38,2016-07-10,7,10,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,80,88,72,22,6.3,1553165,39.9525839,-75.1652215
0.25,2016-07-17,7,17,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,81,90,71,18,5.8,1553165,39.9525839,-75.1652215
0.58,2016-07-24,7,24,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,82,92,72,22,6.71,1553165,39.9525839,-75.1652215
2.67,2016-07-31,7,31,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,83,92,74,15,3.91,1553165,39.9525839,-75.1652215
0.0,2016-08-07,8,7,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,78,85,69,16,5.98,1553165,39.9525839,-75.1652215
0.34,2016-08-14,8,14,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,85,93,76,19,8.84,1553165,39.9525839,-75.1652215
1.36,2016-08-21,8,21,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,83,91,74,24,5.1,1553165,39.9525839,-75.1652215
0.0,2016-08-28,8,28,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,78,87,68,22,6.5,1553165,39.9525839,-75.1652215
0.47,2016-09-04,9,4,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,74,81,66,11,7.75,1553165,39.9525839,-75.1652215
0.0,2016-09-11,9,11,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,81,90,72,29,7.87,1553165,39.9525839,-75.1652215
0.0,2016-09-18,9,18,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,74,84,63,15,5.72,1553165,39.9525839,-75.1652215
1.29,2016-09-25,9,25,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,72,81,63,13,4.2,1553165,39.9525839,-75.1652215
0.02,2016-10-02,10,2,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,63,66,59,5,7.6,1553165,39.9525839,-75.1652215
1.15,2016-10-09,10,9,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,64,71,56,14,6.92,1553165,39.9525839,-75.1652215
0.0,2016-10-16,10,16,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,57,68,47,21,4.64,1553165,39.9525839,-75.1652215
0.19,2016-10-23,10,23,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,67,76,57,23,7.65,1553165,39.9525839,-75.1652215
0.7,2016-10-30,10,30,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,54,62,44,26,8.07,1553165,39.9525839,-75.1652215
